Disease,Demographics,Counts
46635009.0,avastin,1
46635009.0,avonex,2
46635009.0,benadryl,2
46635009.0,bevacizumab,3
46635009.0,budesonide,4
46635009.0,buprenorphine,6
46635009.0,capecitabine,2
46635009.0,castor oil,1
46635009.0,celebrex,4
46635009.0,celecoxib,11
46635009.0,cialis,6
46635009.0,cinacalcet,1
46635009.0,copaxone,4
46635009.0,crestor,1
46635009.0,cymbalta,1
46635009.0,denosumab,2
46635009.0,diovan,1
46635009.0,doxycycline,11
46635009.0,duloxetine,3
46635009.0,enbrel,5
46635009.0,etanercept,17
46635009.0,everolimus,3
46635009.0,ezetimibe,3
46635009.0,fenofibrate,10
46635009.0,fentanyl,6
46635009.0,fingolimod,4
46635009.0,glatiramer,4
46635009.0,heparin,59
46635009.0,herceptin,4
46635009.0,humalog,22
46635009.0,humira,3
46635009.0,ibuprofen,11
46635009.0,imatinib,9
46635009.0,infliximab,19
46635009.0,insulin,6164
46635009.0,insulin aspart,15
46635009.0,insulin detemir,9
46635009.0,insulin glargine,21
46635009.0,insulin lispro,14
46635009.0,janumet,4
46635009.0,januvia,10
46635009.0,lantus,22
46635009.0,levemir,5
46635009.0,levothyroxine,13
46635009.0,lidocaine,6
46635009.0,lipitor,8
46635009.0,liraglutide,10
46635009.0,lovaza,1
46635009.0,lucentis,1
46635009.0,lyrica,2
46635009.0,melatonin,22
46635009.0,memantine,5
46635009.0,methylphenidate,2
46635009.0,metoprolol,7
46635009.0,neulasta,1
46635009.0,nexium,5
46635009.0,nicotine,28
46635009.0,novolog,10
46635009.0,omalizumab,3
46635009.0,oseltamivir,2
46635009.0,oxycodone,3
46635009.0,palivizumab,1
46635009.0,paracetamol,7
46635009.0,pemetrexed,1
46635009.0,pitocin,1
46635009.0,pregabalin,4
46635009.0,quetiapine,3
46635009.0,raloxifene,6
46635009.0,raltegravir,4
46635009.0,ranibizumab,4
46635009.0,rebif,1
46635009.0,remicade,7
46635009.0,ritalin,6
46635009.0,rituximab,31
46635009.0,rivaroxaban,2
46635009.0,rosuvastatin,7
46635009.0,sildenafil,12
46635009.0,sitagliptin,20
46635009.0,synthroid,7
46635009.0,tadalafil,1
46635009.0,tamiflu,1
46635009.0,tiotropium bromide,1
46635009.0,trastuzumab,5
46635009.0,triamcinolone,11
46635009.0,truvada,1
46635009.0,vaccines,178
46635009.0,valsartan,8
46635009.0,viagra,23
46635009.0,victoza,4
46635009.0,warfarin,12
46635009.0,xgeva,1
49049000.0,abatacept,12
49049000.0,abilify,83
49049000.0,abiraterone,5
49049000.0,acetaminophen,365
49049000.0,aciphex,15
49049000.0,adalimumab,34
49049000.0,adderall,164
49049000.0,adderall xr,11
49049000.0,afinitor,2
49049000.0,androgel,9
49049000.0,aranesp,3
49049000.0,aripiprazole,288
49049000.0,aspirin,877
49049000.0,atazanavir,20
49049000.0,atorvastatin,141
49049000.0,atripla,5
49049000.0,avastin,17
49049000.0,avonex,18
49049000.0,benadryl,71
49049000.0,benicar,2
49049000.0,bevacizumab,45
49049000.0,budesonide,29
49049000.0,buprenorphine,109
49049000.0,capecitabine,30
49049000.0,castor oil,33
49049000.0,celebrex,30
49049000.0,celecoxib,126
49049000.0,cialis,292
49049000.0,cinacalcet,11
49049000.0,complera,1
49049000.0,copaxone,42
49049000.0,crestor,17
49049000.0,cymbalta,51
49049000.0,dabigatran,36
49049000.0,darbepoetin alfa,1
49049000.0,darunavir,11
49049000.0,denosumab,16
49049000.0,dexilant,3
49049000.0,dexlansoprazole,3
49049000.0,diovan,7
49049000.0,divalproex sodium,15
49049000.0,doxycycline,246
49049000.0,duloxetine,157
49049000.0,enbrel,17
49049000.0,epoetin alfa,8
49049000.0,epogen,6
49049000.0,esomeprazole,27
49049000.0,eszopiclone,23
49049000.0,etanercept,70
49049000.0,everolimus,37
49049000.0,evista,17
49049000.0,ezetimibe,17
49049000.0,fenofibrate,56
49049000.0,fentanyl,257
49049000.0,filgrastim,16
49049000.0,fingolimod,77
49049000.0,fluticasone propionate,7
49049000.0,gilenya,14
49049000.0,glatiramer,69
49049000.0,heparin,377
49049000.0,herceptin,34
49049000.0,humalog,2
49049000.0,humira,21
49049000.0,hydrocodone bitartrate,2
49049000.0,hydrocortisone cream,6
49049000.0,ibuprofen,459
49049000.0,imatinib,94
49049000.0,infliximab,72
49049000.0,insulin,5650
49049000.0,insulin aspart,1
49049000.0,insulin detemir,4
49049000.0,insulin glargine,8
49049000.0,insulin lispro,2
49049000.0,isentress,2
49049000.0,janumet,4
49049000.0,januvia,6
49049000.0,lantus,9
49049000.0,lantus solostar,1
49049000.0,levemir,2
49049000.0,levothyroxine,66
49049000.0,lidocaine,216
49049000.0,lipitor,71
49049000.0,liraglutide,97
49049000.0,lisdexamfetamine,14
49049000.0,lovaza,2
49049000.0,lucentis,6
49049000.0,lunesta,21
49049000.0,lyrica,84
49049000.0,melatonin,1048
49049000.0,memantine,779
49049000.0,methylphenidate,545
49049000.0,metoprolol,134
49049000.0,mometasone,12
49049000.0,namenda,81
49049000.0,nasonex,6
49049000.0,neulasta,4
49049000.0,neupogen,7
49049000.0,nexium,36
49049000.0,nexplanon,1
49049000.0,nicotine,2067
49049000.0,novolog,2
49049000.0,omalizumab,14
49049000.0,orencia,8
49049000.0,oseltamivir,53
49049000.0,oxycodone,181
49049000.0,oxycontin,88
49049000.0,palivizumab,7
49049000.0,paracetamol,232
49049000.0,pegfilgrastim,9
49049000.0,pemetrexed,11
49049000.0,pepto bismol,2
49049000.0,pitocin,8
49049000.0,pradaxa,10
49049000.0,pregabalin,154
49049000.0,prevnar 13,1
49049000.0,prezista,4
49049000.0,proair hfa,1
49049000.0,quetiapine,560
49049000.0,rabeprazole,17
49049000.0,raloxifene,70
49049000.0,raltegravir,8
49049000.0,ranibizumab,15
49049000.0,rebif,13
49049000.0,remicade,20
49049000.0,renvela,1
49049000.0,restasis,7
49049000.0,reyataz,2
49049000.0,ritalin,262
49049000.0,rituximab,90
49049000.0,rivaroxaban,40
49049000.0,rosuvastatin,50
49049000.0,seroquel xr,5
49049000.0,sildenafil,275
49049000.0,sitagliptin,41
49049000.0,solifenacin,60
49049000.0,stelara,3
49049000.0,stribild,2
49049000.0,suboxone,12
49049000.0,symbicort,4
49049000.0,synagis,4
49049000.0,synthroid,26
49049000.0,tadalafil,121
49049000.0,tamiflu,27
49049000.0,telaprevir,4
49049000.0,tiotropium bromide,4
49049000.0,trastuzumab,56
49049000.0,triamcinolone,33
49049000.0,truvada,5
49049000.0,tylenol pm,11
49049000.0,ustekinumab,11
49049000.0,vaccines,1073
49049000.0,valsartan,42
49049000.0,ventolin hfa,1
49049000.0,vesicare,12
49049000.0,viagra,514
49049000.0,victoza,18
49049000.0,vytorin,4
49049000.0,vyvanse,24
49049000.0,warfarin,337
49049000.0,xarelto,14
49049000.0,xeloda,4
49049000.0,xgeva,4
49049000.0,xolair,6
49049000.0,zetia,6
49049000.0,zytiga,5
49601007.0,abatacept,122
49601007.0,abilify,102
49601007.0,abiraterone,84
49601007.0,acetaminophen,1172
49601007.0,aciphex,22
49601007.0,adalimumab,415
49601007.0,adderall,155
49601007.0,adderall xr,17
49601007.0,afinitor,8
49601007.0,alimta,4
49601007.0,androgel,71
49601007.0,aranesp,49
49601007.0,aripiprazole,288
49601007.0,aspirin,17210
49601007.0,atazanavir,259
49601007.0,atorvastatin,4396
49601007.0,atripla,33
49601007.0,avastin,137
49601007.0,avonex,19
49601007.0,benadryl,155
49601007.0,benicar,54
49601007.0,bevacizumab,468
49601007.0,budesonide,216
49601007.0,buprenorphine,193
49601007.0,capecitabine,256
49601007.0,castor oil,105
49601007.0,celebrex,283
49601007.0,celecoxib,619
49601007.0,cialis,1010
49601007.0,cinacalcet,212
49601007.0,complera,8
49601007.0,copaxone,22
49601007.0,crestor,527
49601007.0,cymbalta,94
49601007.0,dabigatran,753
49601007.0,darbepoetin alfa,73
49601007.0,darunavir,156
49601007.0,denosumab,139
49601007.0,dexilant,9
49601007.0,dexlansoprazole,16
49601007.0,diovan,76
49601007.0,divalproex sodium,23
49601007.0,doxycycline,518
49601007.0,duloxetine,230
49601007.0,enbrel,73
49601007.0,epoetin alfa,71
49601007.0,epogen,25
49601007.0,esomeprazole,194
49601007.0,eszopiclone,35
49601007.0,etanercept,469
49601007.0,everolimus,825
49601007.0,evista,106
49601007.0,ezetimibe,1931
49601007.0,fenofibrate,986
49601007.0,fentanyl,1312
49601007.0,filgrastim,43
49601007.0,fingolimod,66
49601007.0,flovent hfa,3
49601007.0,fluticasone propionate,75
49601007.0,gilenya,20
49601007.0,glatiramer,23
49601007.0,gravol,2
49601007.0,heparin,5144
49601007.0,herceptin,196
49601007.0,humalog,54
49601007.0,humira,77
49601007.0,hydrocodone bitartrate,8
49601007.0,hydrocortisone cream,23
49601007.0,ibuprofen,1826
49601007.0,imatinib,329
49601007.0,infliximab,552
49601007.0,insulin,63660
49601007.0,insulin aspart,98
49601007.0,insulin detemir,69
49601007.0,insulin glargine,320
49601007.0,insulin lispro,77
49601007.0,isentress,20
49601007.0,janumet,20
49601007.0,januvia,79
49601007.0,lantus,88
49601007.0,lantus solostar,1
49601007.0,levemir,32
49601007.0,levothyroxine,645
49601007.0,lidocaine,905
49601007.0,lipitor,1135
49601007.0,liraglutide,843
49601007.0,lisdexamfetamine,24
49601007.0,lovaza,110
49601007.0,lucentis,47
49601007.0,lunesta,59
49601007.0,lyrica,52
49601007.0,melatonin,2026
49601007.0,memantine,239
49601007.0,methylphenidate,221
49601007.0,metoprolol,1666
49601007.0,mometasone,44
49601007.0,namenda,28
49601007.0,nasonex,12
49601007.0,neulasta,7
49601007.0,neupogen,12
49601007.0,nexium,186
49601007.0,nexplanon,7
49601007.0,nicotine,6532
49601007.0,novolog,29
49601007.0,omalizumab,67
49601007.0,orencia,19
49601007.0,oseltamivir,375
49601007.0,oxycodone,319
49601007.0,oxycontin,163
49601007.0,palivizumab,385
49601007.0,paracetamol,717
49601007.0,pegfilgrastim,20
49601007.0,pemetrexed,81
49601007.0,pepto bismol,12
49601007.0,pitocin,24
49601007.0,pradaxa,81
49601007.0,pregabalin,177
49601007.0,prevnar 13,12
49601007.0,prezista,6
49601007.0,proair hfa,6
49601007.0,quetiapine,362
49601007.0,rabeprazole,89
49601007.0,raloxifene,554
49601007.0,raltegravir,112
49601007.0,ranibizumab,107
49601007.0,rebif,18
49601007.0,remicade,60
49601007.0,renvela,13
49601007.0,restasis,11
49601007.0,reyataz,21
49601007.0,ritalin,224
49601007.0,rituximab,549
49601007.0,rivaroxaban,844
49601007.0,rosuvastatin,2135
49601007.0,sensipar,13
49601007.0,seroquel xr,15
49601007.0,sildenafil,1849
49601007.0,sitagliptin,774
49601007.0,solifenacin,31
49601007.0,stelara,11
49601007.0,stribild,9
49601007.0,suboxone,45
49601007.0,symbicort,31
49601007.0,synagis,83
49601007.0,synthroid,148
49601007.0,tadalafil,817
49601007.0,tamiflu,190
49601007.0,telaprevir,35
49601007.0,tiotropium bromide,27
49601007.0,trastuzumab,538
49601007.0,triamcinolone,106
49601007.0,truvada,62
49601007.0,tylenol pm,5
49601007.0,ustekinumab,139
49601007.0,vaccines,3953
49601007.0,valsartan,957
49601007.0,ventolin hfa,12
49601007.0,vesicare,10
49601007.0,viagra,2012
49601007.0,victoza,104
49601007.0,vytorin,240
49601007.0,vyvanse,29
49601007.0,warfarin,4743
49601007.0,xarelto,90
49601007.0,xeloda,25
49601007.0,xgeva,6
49601007.0,xolair,15
49601007.0,zetia,212
49601007.0,zytiga,18
50829006.0,abilify,2
50829006.0,acetaminophen,10
50829006.0,adderall,28
50829006.0,adderall xr,2
50829006.0,aripiprazole,5
50829006.0,aspirin,14
50829006.0,atorvastatin,2
50829006.0,benadryl,4
50829006.0,bevacizumab,1
50829006.0,buprenorphine,4
50829006.0,castor oil,3
50829006.0,celebrex,2
50829006.0,cialis,3
50829006.0,crestor,2
50829006.0,cymbalta,2
50829006.0,divalproex sodium,1
50829006.0,duloxetine,2
50829006.0,epoetin alfa,1
50829006.0,epogen,1
50829006.0,everolimus,2
50829006.0,fentanyl,1
50829006.0,heparin,1
50829006.0,herceptin,1
50829006.0,ibuprofen,13
50829006.0,insulin,53
50829006.0,insulin lispro,1
50829006.0,levothyroxine,5
50829006.0,lipitor,5
50829006.0,lisdexamfetamine,2
50829006.0,lovaza,1
50829006.0,melatonin,13
50829006.0,methylphenidate,81
50829006.0,metoprolol,1
50829006.0,mometasone,1
50829006.0,namenda,2
50829006.0,nicotine,49
50829006.0,oseltamivir,1
50829006.0,oxycontin,2
50829006.0,paracetamol,2
50829006.0,pregabalin,2
50829006.0,quetiapine,4
50829006.0,ritalin,78
50829006.0,rituximab,1
50829006.0,rosuvastatin,2
50829006.0,sildenafil,2
50829006.0,suboxone,1
50829006.0,synthroid,1
50829006.0,tadalafil,1
50829006.0,trastuzumab,1
50829006.0,vaccines,50
50829006.0,valsartan,1
50829006.0,viagra,4
50829006.0,vyvanse,2
50829006.0,warfarin,1
52448006.0,abatacept,20
52448006.0,abilify,229
52448006.0,abiraterone,21
52448006.0,acetaminophen,539
52448006.0,aciphex,29
52448006.0,adalimumab,78
52448006.0,adderall,265
52448006.0,adderall xr,13
52448006.0,afinitor,4
52448006.0,alimta,10
52448006.0,androgel,15
52448006.0,aranesp,6
52448006.0,aripiprazole,535
52448006.0,aspirin,2444
52448006.0,atazanavir,32
52448006.0,atorvastatin,522
52448006.0,atripla,14
52448006.0,avastin,59
52448006.0,avonex,23
52448006.0,benadryl,175
52448006.0,benicar,17
52448006.0,bevacizumab,82
52448006.0,budesonide,42
52448006.0,buprenorphine,169
52448006.0,capecitabine,31
52448006.0,castor oil,65
52448006.0,celebrex,113
52448006.0,celecoxib,347
52448006.0,cialis,523
52448006.0,cinacalcet,14
52448006.0,complera,4
52448006.0,copaxone,28
52448006.0,crestor,86
52448006.0,cymbalta,100
52448006.0,dabigatran,145
52448006.0,darbepoetin alfa,8
52448006.0,darunavir,32
52448006.0,denosumab,50
52448006.0,dexilant,12
52448006.0,dexlansoprazole,20
52448006.0,diovan,20
52448006.0,divalproex sodium,79
52448006.0,doxycycline,386
52448006.0,duloxetine,244
52448006.0,enbrel,86
52448006.0,epoetin alfa,5
52448006.0,epogen,4
52448006.0,esomeprazole,81
52448006.0,eszopiclone,63
52448006.0,etanercept,235
52448006.0,everolimus,57
52448006.0,evista,32
52448006.0,ezetimibe,65
52448006.0,fenofibrate,99
52448006.0,fentanyl,353
52448006.0,filgrastim,17
52448006.0,fingolimod,107
52448006.0,flovent hfa,1
52448006.0,fluticasone propionate,10
52448006.0,gilenya,19
52448006.0,glatiramer,109
52448006.0,gravol,2
52448006.0,heparin,1078
52448006.0,herceptin,89
52448006.0,humalog,8
52448006.0,humira,38
52448006.0,hydrocodone bitartrate,1
52448006.0,hydrocortisone cream,9
52448006.0,ibuprofen,925
52448006.0,imatinib,136
52448006.0,infliximab,145
52448006.0,insulin,14330
52448006.0,insulin aspart,16
52448006.0,insulin detemir,23
52448006.0,insulin glargine,32
52448006.0,insulin lispro,8
52448006.0,isentress,5
52448006.0,janumet,6
52448006.0,januvia,31
52448006.0,lantus,13
52448006.0,levemir,5
52448006.0,levothyroxine,161
52448006.0,lidocaine,192
52448006.0,lipitor,246
52448006.0,liraglutide,196
52448006.0,lisdexamfetamine,24
52448006.0,lovaza,21
52448006.0,lucentis,23
52448006.0,lunesta,58
52448006.0,lyrica,77
52448006.0,melatonin,2023
52448006.0,memantine,3957
52448006.0,methylphenidate,469
52448006.0,metoprolol,137
52448006.0,mometasone,18
52448006.0,namenda,522
52448006.0,nasonex,13
52448006.0,neulasta,6
52448006.0,neupogen,12
52448006.0,nexium,182
52448006.0,nexplanon,1
52448006.0,nicotine,2860
52448006.0,novolog,5
52448006.0,omalizumab,22
52448006.0,orencia,7
52448006.0,oseltamivir,46
52448006.0,oxycodone,221
52448006.0,oxycontin,87
52448006.0,palivizumab,5
52448006.0,paracetamol,385
52448006.0,pegfilgrastim,6
52448006.0,pemetrexed,19
52448006.0,pepto bismol,4
52448006.0,pitocin,9
52448006.0,pradaxa,14
52448006.0,pregabalin,186
52448006.0,prevnar 13,1
52448006.0,prezista,6
52448006.0,quetiapine,1044
52448006.0,rabeprazole,38
52448006.0,raloxifene,165
52448006.0,raltegravir,19
52448006.0,ranibizumab,28
52448006.0,rebif,8
52448006.0,remicade,46
52448006.0,renvela,1
52448006.0,restasis,10
52448006.0,reyataz,4
52448006.0,ritalin,338
52448006.0,rituximab,177
52448006.0,rivaroxaban,130
52448006.0,rosuvastatin,212
52448006.0,sensipar,2
52448006.0,seroquel xr,33
52448006.0,sildenafil,363
52448006.0,sitagliptin,94
52448006.0,solifenacin,76
52448006.0,stelara,3
52448006.0,stribild,1
52448006.0,suboxone,32
52448006.0,symbicort,12
52448006.0,synagis,1
52448006.0,synthroid,55
52448006.0,tadalafil,169
52448006.0,tamiflu,84
52448006.0,telaprevir,7
52448006.0,tiotropium bromide,5
52448006.0,trastuzumab,78
52448006.0,triamcinolone,38
52448006.0,truvada,14
52448006.0,tylenol pm,31
52448006.0,ustekinumab,17
52448006.0,vaccines,2397
52448006.0,valsartan,115
52448006.0,ventolin hfa,4
52448006.0,vesicare,23
52448006.0,viagra,945
52448006.0,victoza,25
52448006.0,vytorin,13
52448006.0,vyvanse,34
52448006.0,warfarin,919
52448006.0,xarelto,21
52448006.0,xeloda,1
52448006.0,xgeva,3
52448006.0,xolair,4
52448006.0,zetia,24
52448006.0,zytiga,3
52702003.0,abilify,4
52702003.0,acetaminophen,52
52702003.0,adalimumab,9
52702003.0,adderall,28
52702003.0,adderall xr,1
52702003.0,aranesp,1
52702003.0,aripiprazole,9
52702003.0,aspirin,124
52702003.0,atazanavir,2
52702003.0,atorvastatin,7
52702003.0,atripla,1
52702003.0,avastin,3
52702003.0,avonex,1
52702003.0,benadryl,14
52702003.0,benicar,2
52702003.0,bevacizumab,2
52702003.0,budesonide,1
52702003.0,buprenorphine,4
52702003.0,capecitabine,2
52702003.0,castor oil,14
52702003.0,celebrex,15
52702003.0,celecoxib,16
52702003.0,cialis,15
52702003.0,cinacalcet,1
52702003.0,copaxone,3
52702003.0,crestor,3
52702003.0,cymbalta,40
52702003.0,dabigatran,1
52702003.0,darunavir,4
52702003.0,denosumab,3
52702003.0,diovan,2
52702003.0,divalproex sodium,3
52702003.0,doxycycline,63
52702003.0,duloxetine,52
52702003.0,enbrel,7
52702003.0,epogen,2
52702003.0,esomeprazole,3
52702003.0,eszopiclone,1
52702003.0,etanercept,6
52702003.0,everolimus,1
52702003.0,evista,3
52702003.0,ezetimibe,2
52702003.0,fenofibrate,3
52702003.0,fentanyl,17
52702003.0,fingolimod,1
52702003.0,heparin,25
52702003.0,herceptin,1
52702003.0,humalog,2
52702003.0,humira,10
52702003.0,hydrocodone bitartrate,1
52702003.0,hydrocortisone cream,3
52702003.0,ibuprofen,75
52702003.0,infliximab,9
52702003.0,insulin,480
52702003.0,insulin aspart,1
52702003.0,insulin glargine,1
52702003.0,insulin lispro,1
52702003.0,isentress,5
52702003.0,levothyroxine,28
52702003.0,lidocaine,37
52702003.0,lipitor,8
52702003.0,lisdexamfetamine,6
52702003.0,lovaza,1
52702003.0,lunesta,7
52702003.0,lyrica,50
52702003.0,melatonin,163
52702003.0,memantine,1
52702003.0,methylphenidate,37
52702003.0,metoprolol,3
52702003.0,namenda,1
52702003.0,nexium,6
52702003.0,nicotine,101
52702003.0,omalizumab,2
52702003.0,oseltamivir,6
52702003.0,oxycodone,20
52702003.0,oxycontin,12
52702003.0,palivizumab,1
52702003.0,paracetamol,30
52702003.0,pradaxa,1
52702003.0,pregabalin,52
52702003.0,prevnar 13,1
52702003.0,quetiapine,9
52702003.0,rabeprazole,1
52702003.0,raloxifene,6
52702003.0,raltegravir,13
52702003.0,remicade,4
52702003.0,ritalin,37
52702003.0,rituximab,126
52702003.0,rosuvastatin,6
52702003.0,sensipar,1
52702003.0,sildenafil,6
52702003.0,solifenacin,2
52702003.0,synagis,1
52702003.0,synthroid,28
52702003.0,tamiflu,11
52702003.0,telaprevir,1
52702003.0,triamcinolone,1
52702003.0,truvada,2
52702003.0,vaccines,439
52702003.0,ventolin hfa,1
52702003.0,viagra,38
52702003.0,vyvanse,7
52702003.0,warfarin,20
52702003.0,xeloda,1
52702003.0,xgeva,1
52702003.0,xolair,1
53741008.0,abatacept,25
53741008.0,abilify,6
53741008.0,abiraterone,10
53741008.0,acetaminophen,188
53741008.0,aciphex,7
53741008.0,adalimumab,84
53741008.0,adderall,13
53741008.0,adderall xr,2
53741008.0,afinitor,4
53741008.0,alimta,3
53741008.0,androgel,9
53741008.0,aranesp,6
53741008.0,aripiprazole,31
53741008.0,aspirin,5897
53741008.0,atazanavir,41
53741008.0,atorvastatin,1357
53741008.0,atripla,5
53741008.0,avastin,17
53741008.0,avonex,4
53741008.0,benadryl,13
53741008.0,benicar,11
53741008.0,bevacizumab,113
53741008.0,budesonide,52
53741008.0,buprenorphine,20
53741008.0,capecitabine,80
53741008.0,castor oil,6
53741008.0,celebrex,29
53741008.0,celecoxib,99
53741008.0,cialis,135
53741008.0,cinacalcet,43
53741008.0,complera,1
53741008.0,copaxone,6
53741008.0,crestor,63
53741008.0,cymbalta,9
53741008.0,dabigatran,300
53741008.0,darbepoetin alfa,17
53741008.0,darunavir,24
53741008.0,denosumab,18
53741008.0,dexilant,2
53741008.0,dexlansoprazole,3
53741008.0,diovan,13
53741008.0,divalproex sodium,6
53741008.0,doxycycline,106
53741008.0,duloxetine,50
53741008.0,enbrel,8
53741008.0,epoetin alfa,20
53741008.0,epogen,7
53741008.0,esomeprazole,48
53741008.0,eszopiclone,6
53741008.0,etanercept,105
53741008.0,everolimus,558
53741008.0,evista,8
53741008.0,ezetimibe,525
53741008.0,fenofibrate,202
53741008.0,fentanyl,329
53741008.0,filgrastim,8
53741008.0,fingolimod,6
53741008.0,fluticasone propionate,14
53741008.0,gilenya,1
53741008.0,glatiramer,4
53741008.0,heparin,2020
53741008.0,herceptin,32
53741008.0,humalog,12
53741008.0,humira,9
53741008.0,hydrocodone bitartrate,1
53741008.0,hydrocortisone cream,1
53741008.0,ibuprofen,193
53741008.0,imatinib,96
53741008.0,infliximab,101
53741008.0,insulin,9830
53741008.0,insulin aspart,12
53741008.0,insulin detemir,6
53741008.0,insulin glargine,49
53741008.0,insulin lispro,17
53741008.0,isentress,3
53741008.0,janumet,2
53741008.0,januvia,4
53741008.0,lantus,19
53741008.0,lantus solostar,1
53741008.0,levemir,5
53741008.0,levothyroxine,170
53741008.0,lidocaine,232
53741008.0,lipitor,126
53741008.0,liraglutide,119
53741008.0,lisdexamfetamine,8
53741008.0,lovaza,13
53741008.0,lucentis,11
53741008.0,lunesta,2
53741008.0,lyrica,4
53741008.0,melatonin,127
53741008.0,memantine,25
53741008.0,methylphenidate,26
53741008.0,metoprolol,749
53741008.0,mometasone,2
53741008.0,namenda,1
53741008.0,nasonex,3
53741008.0,neupogen,4
53741008.0,nexium,28
53741008.0,nexplanon,1
53741008.0,nicotine,640
53741008.0,novolog,8
53741008.0,omalizumab,12
53741008.0,orencia,5
53741008.0,oseltamivir,48
53741008.0,oxycodone,59
53741008.0,oxycontin,16
53741008.0,paracetamol,80
53741008.0,pegfilgrastim,1
53741008.0,pemetrexed,11
53741008.0,pepto bismol,2
53741008.0,pitocin,5
53741008.0,pradaxa,20
53741008.0,pregabalin,25
53741008.0,prevnar 13,2
53741008.0,prezista,2
53741008.0,proair hfa,1
53741008.0,quetiapine,50
53741008.0,rabeprazole,25
53741008.0,raloxifene,56
53741008.0,raltegravir,22
53741008.0,ranibizumab,23
53741008.0,rebif,2
53741008.0,remicade,5
53741008.0,renvela,2
53741008.0,restasis,1
53741008.0,reyataz,3
53741008.0,ritalin,7
53741008.0,rituximab,135
53741008.0,rivaroxaban,377
53741008.0,rosuvastatin,618
53741008.0,sensipar,1
53741008.0,sildenafil,310
53741008.0,sitagliptin,169
53741008.0,solifenacin,9
53741008.0,stribild,2
53741008.0,suboxone,5
53741008.0,symbicort,2
53741008.0,synthroid,28
53741008.0,tadalafil,146
53741008.0,tamiflu,13
53741008.0,telaprevir,6
53741008.0,tiotropium bromide,6
53741008.0,trastuzumab,164
53741008.0,triamcinolone,27
53741008.0,truvada,8
53741008.0,ustekinumab,22
53741008.0,vaccines,207
53741008.0,valsartan,277
53741008.0,ventolin hfa,1
53741008.0,vesicare,1
53741008.0,viagra,214
53741008.0,victoza,4
53741008.0,vytorin,32
53741008.0,vyvanse,2
53741008.0,warfarin,1480
53741008.0,xarelto,26
53741008.0,xeloda,7
53741008.0,xgeva,1
53741008.0,xolair,1
53741008.0,zetia,18
54150009.0,abatacept,40
54150009.0,abilify,4
54150009.0,abiraterone,18
54150009.0,acetaminophen,169
54150009.0,aciphex,3
54150009.0,adalimumab,114
54150009.0,adderall,4
54150009.0,afinitor,3
54150009.0,alimta,4
54150009.0,androgel,2
54150009.0,aranesp,2
54150009.0,aripiprazole,23
54150009.0,aspirin,248
54150009.0,atazanavir,14
54150009.0,atorvastatin,31
54150009.0,atripla,4
54150009.0,avastin,7
54150009.0,avonex,11
54150009.0,benadryl,19
54150009.0,benicar,8
54150009.0,bevacizumab,25
54150009.0,budesonide,73
54150009.0,buprenorphine,10
54150009.0,capecitabine,8
54150009.0,castor oil,6
54150009.0,celebrex,5
54150009.0,celecoxib,23
54150009.0,cialis,14
54150009.0,cinacalcet,3
54150009.0,complera,1
54150009.0,copaxone,6
54150009.0,crestor,7
54150009.0,cymbalta,3
54150009.0,dabigatran,3
54150009.0,darbepoetin alfa,1
54150009.0,darunavir,21
54150009.0,denosumab,17
54150009.0,dexilant,4
54150009.0,dexlansoprazole,12
54150009.0,diovan,4
54150009.0,divalproex sodium,4
54150009.0,doxycycline,118
54150009.0,duloxetine,17
54150009.0,enbrel,14
54150009.0,epoetin alfa,6
54150009.0,epogen,1
54150009.0,esomeprazole,20
54150009.0,eszopiclone,4
54150009.0,etanercept,125
54150009.0,everolimus,33
54150009.0,ezetimibe,46
54150009.0,fenofibrate,14
54150009.0,fentanyl,93
54150009.0,filgrastim,12
54150009.0,fingolimod,25
54150009.0,flovent hfa,3
54150009.0,fluticasone propionate,42
54150009.0,gilenya,7
54150009.0,glatiramer,14
54150009.0,gravol,1
54150009.0,heparin,63
54150009.0,herceptin,2
54150009.0,humalog,2
54150009.0,humira,23
54150009.0,hydrocodone bitartrate,7
54150009.0,hydrocortisone cream,3
54150009.0,ibuprofen,176
54150009.0,imatinib,21
54150009.0,infliximab,105
54150009.0,insulin,403
54150009.0,insulin aspart,11
54150009.0,insulin detemir,6
54150009.0,insulin glargine,18
54150009.0,insulin lispro,6
54150009.0,isentress,4
54150009.0,janumet,5
54150009.0,januvia,23
54150009.0,lantus,6
54150009.0,lantus solostar,1
54150009.0,levemir,3
54150009.0,levothyroxine,32
54150009.0,lidocaine,74
54150009.0,lipitor,5
54150009.0,liraglutide,37
54150009.0,lisdexamfetamine,12
54150009.0,lovaza,4
54150009.0,lucentis,3
54150009.0,lyrica,6
54150009.0,melatonin,18
54150009.0,memantine,13
54150009.0,methylphenidate,22
54150009.0,metoprolol,20
54150009.0,mometasone,36
54150009.0,nasonex,7
54150009.0,neulasta,1
54150009.0,nexium,6
54150009.0,nicotine,32
54150009.0,novolog,4
54150009.0,omalizumab,44
54150009.0,orencia,8
54150009.0,oseltamivir,149
54150009.0,oxycodone,20
54150009.0,oxycontin,1
54150009.0,palivizumab,76
54150009.0,paracetamol,137
54150009.0,pegfilgrastim,4
54150009.0,pemetrexed,6
54150009.0,pepto bismol,1
54150009.0,pitocin,4
54150009.0,pregabalin,6
54150009.0,prevnar 13,3
