Disease,Demographics,Counts
53741008.0,abiraterone,3
53741008.0,acetaminophen,64
53741008.0,aciphex,3
53741008.0,adalimumab,24
53741008.0,adderall,5
53741008.0,afinitor,2
53741008.0,androgel,2
53741008.0,aripiprazole,3
53741008.0,aspirin,2785
53741008.0,atazanavir,15
53741008.0,atorvastatin,648
53741008.0,atripla,2
53741008.0,avastin,3
53741008.0,benadryl,1
53741008.0,benicar,4
53741008.0,bevacizumab,45
53741008.0,budesonide,12
53741008.0,buprenorphine,5
53741008.0,capecitabine,30
53741008.0,celebrex,6
53741008.0,celecoxib,41
53741008.0,cialis,61
53741008.0,cinacalcet,13
53741008.0,complera,1
53741008.0,copaxone,5
53741008.0,crestor,14
53741008.0,cymbalta,1
53741008.0,dabigatran,119
53741008.0,darbepoetin alfa,3
53741008.0,darunavir,14
53741008.0,denosumab,5
53741008.0,diovan,3
53741008.0,doxycycline,21
53741008.0,duloxetine,9
53741008.0,epoetin alfa,7
53741008.0,epogen,2
53741008.0,esomeprazole,15
53741008.0,eszopiclone,1
53741008.0,etanercept,30
53741008.0,everolimus,290
53741008.0,evista,1
53741008.0,ezetimibe,220
53741008.0,fenofibrate,81
53741008.0,fentanyl,100
53741008.0,filgrastim,2
53741008.0,fluticasone propionate,3
53741008.0,glatiramer,2
53741008.0,heparin,680
53741008.0,herceptin,7
53741008.0,humalog,4
53741008.0,humira,2
53741008.0,ibuprofen,50
53741008.0,imatinib,28
53741008.0,infliximab,29
53741008.0,insulin,4666
53741008.0,insulin aspart,2
53741008.0,insulin detemir,1
53741008.0,insulin glargine,11
53741008.0,insulin lispro,4
53741008.0,januvia,1
53741008.0,lantus,4
53741008.0,lantus solostar,1
53741008.0,levothyroxine,81
53741008.0,lidocaine,70
53741008.0,lipitor,44
53741008.0,liraglutide,46
53741008.0,lisdexamfetamine,1
53741008.0,lovaza,5
53741008.0,lucentis,2
53741008.0,melatonin,49
53741008.0,memantine,8
53741008.0,methylphenidate,6
53741008.0,metoprolol,277
53741008.0,namenda,1
53741008.0,neupogen,1
53741008.0,nexium,6
53741008.0,nicotine,257
53741008.0,novolog,2
53741008.0,omalizumab,3
53741008.0,orencia,1
53741008.0,oseltamivir,4
53741008.0,oxycodone,15
53741008.0,oxycontin,3
53741008.0,paracetamol,21
53741008.0,pegfilgrastim,1
53741008.0,pemetrexed,1
53741008.0,pradaxa,2
53741008.0,pregabalin,5
53741008.0,prezista,2
53741008.0,proair hfa,1
53741008.0,quetiapine,12
53741008.0,rabeprazole,6
53741008.0,raloxifene,27
53741008.0,raltegravir,9
53741008.0,ranibizumab,9
53741008.0,renvela,1
53741008.0,reyataz,2
53741008.0,ritalin,2
53741008.0,rituximab,45
53741008.0,rivaroxaban,158
53741008.0,rosuvastatin,255
53741008.0,sensipar,1
53741008.0,sildenafil,131
53741008.0,sitagliptin,62
53741008.0,solifenacin,3
53741008.0,stribild,1
53741008.0,suboxone,4
53741008.0,symbicort,1
53741008.0,synthroid,12
53741008.0,tadalafil,52
53741008.0,telaprevir,1
53741008.0,tiotropium bromide,3
53741008.0,trastuzumab,80
53741008.0,triamcinolone,4
53741008.0,truvada,1
53741008.0,ustekinumab,5
53741008.0,vaccines,51
53741008.0,valsartan,99
53741008.0,viagra,96
53741008.0,victoza,1
53741008.0,vytorin,11
53741008.0,vyvanse,2
53741008.0,warfarin,634
53741008.0,xarelto,14
53741008.0,xeloda,3
53741008.0,zetia,6
54150009.0,abatacept,25
54150009.0,abiraterone,8
54150009.0,acetaminophen,62
54150009.0,adalimumab,59
54150009.0,adderall,2
54150009.0,afinitor,2
54150009.0,alimta,3
54150009.0,androgel,1
54150009.0,aripiprazole,16
54150009.0,aspirin,89
54150009.0,atazanavir,6
54150009.0,atorvastatin,7
54150009.0,atripla,1
54150009.0,avastin,4
54150009.0,avonex,2
54150009.0,benadryl,5
54150009.0,benicar,6
54150009.0,bevacizumab,13
54150009.0,budesonide,23
54150009.0,buprenorphine,5
54150009.0,castor oil,3
54150009.0,celebrex,2
54150009.0,celecoxib,7
54150009.0,cialis,1
54150009.0,cinacalcet,2
54150009.0,cymbalta,1
54150009.0,darunavir,10
54150009.0,denosumab,6
54150009.0,dexilant,3
54150009.0,dexlansoprazole,11
54150009.0,diovan,2
54150009.0,divalproex sodium,1
54150009.0,doxycycline,40
54150009.0,duloxetine,6
54150009.0,enbrel,8
54150009.0,epoetin alfa,3
54150009.0,esomeprazole,10
54150009.0,etanercept,63
54150009.0,everolimus,13
54150009.0,ezetimibe,20
54150009.0,fenofibrate,4
54150009.0,fentanyl,15
54150009.0,filgrastim,2
54150009.0,fingolimod,16
54150009.0,flovent hfa,3
54150009.0,fluticasone propionate,15
54150009.0,gilenya,1
54150009.0,glatiramer,3
54150009.0,heparin,10
54150009.0,humira,15
54150009.0,hydrocodone bitartrate,1
54150009.0,ibuprofen,65
54150009.0,imatinib,3
54150009.0,infliximab,50
54150009.0,insulin,126
54150009.0,insulin aspart,1
54150009.0,insulin detemir,2
54150009.0,insulin glargine,5
54150009.0,isentress,3
54150009.0,janumet,4
54150009.0,januvia,13
54150009.0,lantus,1
54150009.0,levemir,2
54150009.0,levothyroxine,6
54150009.0,lidocaine,15
54150009.0,liraglutide,15
54150009.0,lisdexamfetamine,2
54150009.0,lovaza,3
54150009.0,lyrica,3
54150009.0,melatonin,1
54150009.0,memantine,6
54150009.0,methylphenidate,9
54150009.0,metoprolol,5
54150009.0,mometasone,16
54150009.0,nasonex,4
54150009.0,nexium,3
54150009.0,nicotine,5
54150009.0,novolog,2
54150009.0,omalizumab,22
54150009.0,orencia,6
54150009.0,oseltamivir,43
54150009.0,oxycodone,7
54150009.0,oxycontin,1
54150009.0,palivizumab,25
54150009.0,paracetamol,60
54150009.0,pemetrexed,3
54150009.0,pregabalin,1
54150009.0,prevnar 13,1
54150009.0,prezista,1
54150009.0,proair hfa,3
54150009.0,quetiapine,6
54150009.0,rabeprazole,3
54150009.0,raltegravir,5
54150009.0,rebif,3
54150009.0,remicade,19
54150009.0,rituximab,59
54150009.0,rivaroxaban,2
54150009.0,rosuvastatin,1
54150009.0,sildenafil,5
54150009.0,sitagliptin,46
54150009.0,stelara,3
54150009.0,stribild,1
54150009.0,symbicort,7
54150009.0,synagis,4
54150009.0,synthroid,1
54150009.0,tadalafil,11
54150009.0,tamiflu,13
54150009.0,tiotropium bromide,4
54150009.0,trastuzumab,9
54150009.0,triamcinolone,4
54150009.0,truvada,1
54150009.0,ustekinumab,38
54150009.0,vaccines,200
54150009.0,valsartan,14
54150009.0,ventolin hfa,3
54150009.0,vesicare,1
54150009.0,viagra,7
54150009.0,victoza,3
54150009.0,vytorin,1
54150009.0,warfarin,28
54150009.0,xgeva,1
54150009.0,xolair,2
54150009.0,zytiga,4
56317004.0,abatacept,8
56317004.0,abilify,2
56317004.0,abiraterone,4
56317004.0,acetaminophen,13
56317004.0,adalimumab,56
56317004.0,adderall,6
56317004.0,afinitor,5
56317004.0,alimta,3
56317004.0,androgel,9
56317004.0,aripiprazole,4
56317004.0,aspirin,47
56317004.0,atazanavir,7
56317004.0,atorvastatin,9
56317004.0,avastin,2
56317004.0,benadryl,2
56317004.0,benicar,1
56317004.0,bevacizumab,67
56317004.0,budesonide,2
56317004.0,buprenorphine,3
56317004.0,capecitabine,179
56317004.0,castor oil,46
56317004.0,celebrex,2
56317004.0,celecoxib,2
56317004.0,cialis,173
56317004.0,cinacalcet,6
56317004.0,copaxone,1
56317004.0,cymbalta,5
56317004.0,dabigatran,1
56317004.0,darunavir,1
56317004.0,denosumab,4
56317004.0,dexlansoprazole,1
56317004.0,diovan,2
56317004.0,divalproex sodium,8
56317004.0,doxycycline,69
56317004.0,duloxetine,6
56317004.0,enbrel,6
56317004.0,epoetin alfa,2
56317004.0,epogen,1
56317004.0,esomeprazole,3
56317004.0,etanercept,51
56317004.0,everolimus,16
56317004.0,ezetimibe,4
56317004.0,fenofibrate,3
56317004.0,fentanyl,2
56317004.0,filgrastim,17
56317004.0,fingolimod,12
56317004.0,flovent hfa,1
56317004.0,fluticasone propionate,1
56317004.0,gilenya,4
56317004.0,glatiramer,10
56317004.0,heparin,57
56317004.0,herceptin,17
56317004.0,humira,6
56317004.0,hydrocodone bitartrate,1
56317004.0,hydrocortisone cream,6
56317004.0,ibuprofen,10
56317004.0,imatinib,42
56317004.0,infliximab,62
56317004.0,insulin,553
56317004.0,insulin lispro,1
56317004.0,januvia,1
56317004.0,lantus,1
56317004.0,levemir,1
56317004.0,levothyroxine,26
56317004.0,lidocaine,17
56317004.0,lipitor,6
56317004.0,lyrica,3
56317004.0,melatonin,42
56317004.0,memantine,8
56317004.0,methylphenidate,4
56317004.0,metoprolol,11
56317004.0,mometasone,24
56317004.0,neupogen,6
56317004.0,nexium,3
56317004.0,nicotine,9
56317004.0,omalizumab,9
56317004.0,oseltamivir,1
56317004.0,oxycodone,2
56317004.0,paracetamol,9
56317004.0,pegfilgrastim,9
56317004.0,pemetrexed,49
56317004.0,pradaxa,1
56317004.0,pregabalin,9
56317004.0,quetiapine,7
56317004.0,rabeprazole,1
56317004.0,raloxifene,6
56317004.0,raltegravir,2
56317004.0,remicade,6
56317004.0,ritalin,1
56317004.0,rituximab,62
56317004.0,rivaroxaban,5
56317004.0,rosuvastatin,1
56317004.0,sildenafil,36
56317004.0,sitagliptin,2
56317004.0,stelara,1
56317004.0,synthroid,14
56317004.0,tadalafil,21
56317004.0,telaprevir,5
56317004.0,trastuzumab,99
56317004.0,triamcinolone,113
56317004.0,ustekinumab,21
56317004.0,vaccines,51
56317004.0,valsartan,3
56317004.0,ventolin hfa,1
56317004.0,viagra,163
56317004.0,warfarin,36
56317004.0,xarelto,3
56317004.0,xeloda,6
56925008.0,abatacept,1
56925008.0,abilify,21
56925008.0,abiraterone,12
56925008.0,acetaminophen,53
56925008.0,aciphex,20
56925008.0,adalimumab,12
56925008.0,adderall,62
56925008.0,adderall xr,9
56925008.0,alimta,3
56925008.0,androgel,63
56925008.0,aripiprazole,96
56925008.0,aspirin,205
56925008.0,atazanavir,22
56925008.0,atorvastatin,86
56925008.0,atripla,6
56925008.0,avastin,5
56925008.0,avonex,4
56925008.0,benadryl,21
56925008.0,benicar,15
56925008.0,bevacizumab,35
56925008.0,budesonide,6
56925008.0,buprenorphine,48
56925008.0,capecitabine,2
56925008.0,castor oil,2
56925008.0,celebrex,54
56925008.0,celecoxib,28
56925008.0,cialis,4215
56925008.0,cinacalcet,2
56925008.0,complera,1
56925008.0,copaxone,2
56925008.0,crestor,42
56925008.0,cymbalta,66
56925008.0,dabigatran,1
56925008.0,darunavir,11
56925008.0,denosumab,2
56925008.0,dexlansoprazole,3
56925008.0,diovan,25
56925008.0,doxycycline,59
56925008.0,duloxetine,159
56925008.0,enbrel,8
56925008.0,epoetin alfa,3
56925008.0,epogen,3
56925008.0,esomeprazole,10
56925008.0,eszopiclone,4
56925008.0,etanercept,15
56925008.0,everolimus,2
56925008.0,evista,9
56925008.0,ezetimibe,13
56925008.0,fenofibrate,6
56925008.0,fentanyl,46
56925008.0,filgrastim,2
56925008.0,fingolimod,5
56925008.0,flovent hfa,1
56925008.0,fluticasone propionate,6
56925008.0,gilenya,3
56925008.0,glatiramer,7
56925008.0,heparin,30
56925008.0,humalog,5
56925008.0,humira,4
56925008.0,ibuprofen,115
56925008.0,imatinib,16
56925008.0,infliximab,13
56925008.0,insulin,1064
56925008.0,insulin aspart,2
56925008.0,insulin detemir,1
56925008.0,insulin glargine,2
56925008.0,isentress,1
56925008.0,janumet,3
56925008.0,januvia,5
56925008.0,lantus,7
56925008.0,lantus solostar,1
56925008.0,levemir,3
56925008.0,levothyroxine,19
56925008.0,lidocaine,67
56925008.0,lipitor,99
56925008.0,liraglutide,7
56925008.0,lisdexamfetamine,3
56925008.0,lovaza,1
56925008.0,lunesta,7
56925008.0,lyrica,33
56925008.0,melatonin,116
56925008.0,memantine,15
56925008.0,methylphenidate,39
56925008.0,metoprolol,76
56925008.0,mometasone,4
56925008.0,namenda,1
56925008.0,nasonex,14
56925008.0,neulasta,1
56925008.0,neupogen,1
56925008.0,nexium,44
56925008.0,nexplanon,4
56925008.0,nicotine,375
56925008.0,novolog,1
56925008.0,omalizumab,2
56925008.0,orencia,2
56925008.0,oseltamivir,3
56925008.0,oxycodone,48
56925008.0,oxycontin,28
56925008.0,palivizumab,2
56925008.0,paracetamol,50
56925008.0,pemetrexed,4
56925008.0,pitocin,2
56925008.0,pradaxa,1
56925008.0,pregabalin,55
56925008.0,prezista,7
56925008.0,quetiapine,111
56925008.0,rabeprazole,5
56925008.0,raloxifene,17
56925008.0,raltegravir,3
56925008.0,ranibizumab,5
56925008.0,rebif,2
56925008.0,remicade,2
56925008.0,restasis,1
56925008.0,reyataz,8
56925008.0,ritalin,41
56925008.0,rituximab,8
56925008.0,rivaroxaban,4
56925008.0,rosuvastatin,19
56925008.0,seroquel xr,6
56925008.0,sildenafil,5688
56925008.0,sitagliptin,5
56925008.0,solifenacin,14
56925008.0,stelara,1
56925008.0,stribild,1
56925008.0,suboxone,13
56925008.0,symbicort,4
56925008.0,synagis,5
56925008.0,synthroid,26
56925008.0,tadalafil,2753
56925008.0,tamiflu,20
56925008.0,telaprevir,9
56925008.0,trastuzumab,11
56925008.0,triamcinolone,14
56925008.0,truvada,7
56925008.0,tylenol pm,1
56925008.0,ustekinumab,3
56925008.0,vaccines,215
56925008.0,valsartan,62
56925008.0,ventolin hfa,6
56925008.0,vesicare,5
56925008.0,viagra,8436
56925008.0,victoza,2
56925008.0,vytorin,3
56925008.0,vyvanse,22
56925008.0,warfarin,77
56925008.0,xarelto,11
56925008.0,xeloda,2
56925008.0,xgeva,1
56925008.0,xolair,1
56925008.0,zetia,4
56925008.0,zytiga,6
57182000.0,abatacept,3
57182000.0,abilify,3
57182000.0,abiraterone,5
57182000.0,acetaminophen,62
57182000.0,aciphex,1
57182000.0,adalimumab,16
57182000.0,adderall,3
57182000.0,afinitor,1
57182000.0,alimta,2
57182000.0,androgel,2
57182000.0,aripiprazole,5
57182000.0,aspirin,130
57182000.0,atazanavir,17
57182000.0,atorvastatin,18
57182000.0,atripla,3
57182000.0,avastin,10
57182000.0,avonex,2
57182000.0,benadryl,3
57182000.0,bevacizumab,125
57182000.0,budesonide,2
57182000.0,buprenorphine,16
57182000.0,capecitabine,187
57182000.0,castor oil,31
57182000.0,celebrex,17
57182000.0,celecoxib,18
57182000.0,cialis,41
57182000.0,cinacalcet,4
57182000.0,copaxone,2
57182000.0,crestor,5
57182000.0,cymbalta,108
57182000.0,dabigatran,3
57182000.0,darunavir,6
57182000.0,denosumab,7
57182000.0,diovan,1
57182000.0,doxycycline,42
57182000.0,duloxetine,251
57182000.0,enbrel,3
57182000.0,epoetin alfa,1
57182000.0,esomeprazole,2
57182000.0,eszopiclone,1
57182000.0,etanercept,34
57182000.0,everolimus,13
57182000.0,evista,2
57182000.0,ezetimibe,2
57182000.0,fenofibrate,12
57182000.0,fentanyl,43
57182000.0,filgrastim,14
57182000.0,fingolimod,9
57182000.0,fluticasone propionate,2
57182000.0,gilenya,3
57182000.0,glatiramer,7
57182000.0,heparin,41
57182000.0,herceptin,9
57182000.0,humalog,3
57182000.0,humira,2
57182000.0,ibuprofen,72
57182000.0,imatinib,24
57182000.0,infliximab,53
57182000.0,insulin,2217
57182000.0,insulin aspart,4
57182000.0,insulin detemir,1
57182000.0,insulin glargine,8
57182000.0,insulin lispro,3
57182000.0,isentress,5
57182000.0,januvia,4
57182000.0,lantus,10
57182000.0,levothyroxine,14
57182000.0,lidocaine,195
57182000.0,lipitor,14
57182000.0,liraglutide,17
57182000.0,lucentis,1
57182000.0,lunesta,2
57182000.0,lyrica,260
57182000.0,melatonin,38
57182000.0,memantine,13
57182000.0,methylphenidate,6
57182000.0,metoprolol,7
57182000.0,namenda,3
57182000.0,nasonex,1
57182000.0,neulasta,5
57182000.0,neupogen,2
57182000.0,nexium,8
57182000.0,nexplanon,3
57182000.0,nicotine,75
57182000.0,novolog,3
57182000.0,omalizumab,3
57182000.0,oxycodone,106
57182000.0,oxycontin,32
57182000.0,palivizumab,4
57182000.0,paracetamol,36
57182000.0,pegfilgrastim,10
57182000.0,pemetrexed,14
57182000.0,pitocin,9
57182000.0,pradaxa,2
57182000.0,pregabalin,439
57182000.0,prezista,2
57182000.0,quetiapine,12
57182000.0,rabeprazole,1
57182000.0,raloxifene,4
57182000.0,raltegravir,15
57182000.0,ranibizumab,4
57182000.0,rebif,1
57182000.0,remicade,9
57182000.0,reyataz,2
57182000.0,ritalin,9
57182000.0,rituximab,167
57182000.0,rivaroxaban,9
57182000.0,rosuvastatin,14
57182000.0,sildenafil,61
57182000.0,sitagliptin,12
57182000.0,stelara,1
57182000.0,suboxone,4
57182000.0,synthroid,6
57182000.0,tadalafil,21
57182000.0,tamiflu,1
57182000.0,telaprevir,4
57182000.0,tiotropium bromide,1
57182000.0,trastuzumab,92
57182000.0,triamcinolone,17
57182000.0,truvada,8
57182000.0,ustekinumab,4
57182000.0,vaccines,95
57182000.0,valsartan,10
57182000.0,ventolin hfa,1
57182000.0,vesicare,1
57182000.0,viagra,85
57182000.0,victoza,4
57182000.0,vyvanse,2
57182000.0,warfarin,63
57182000.0,xarelto,2
57182000.0,xeloda,10
57182000.0,xgeva,2
57182000.0,xolair,1
57182000.0,zetia,1
57406009.0,abatacept,2
57406009.0,abilify,1
57406009.0,acetaminophen,17
57406009.0,adalimumab,2
57406009.0,adderall,2
57406009.0,aspirin,46
57406009.0,atazanavir,1
57406009.0,atorvastatin,1
57406009.0,benadryl,1
57406009.0,budesonide,1
57406009.0,buprenorphine,1
57406009.0,capecitabine,2
57406009.0,castor oil,11
57406009.0,celebrex,16
57406009.0,celecoxib,8
57406009.0,cialis,1
57406009.0,crestor,1
57406009.0,cymbalta,4
57406009.0,dabigatran,2
57406009.0,doxycycline,2
57406009.0,duloxetine,4
57406009.0,etanercept,4
57406009.0,fentanyl,6
57406009.0,glatiramer,1
57406009.0,heparin,6
57406009.0,hydrocodone bitartrate,2
57406009.0,ibuprofen,70
57406009.0,imatinib,1
57406009.0,infliximab,5
57406009.0,insulin,131
57406009.0,insulin glargine,1
57406009.0,levothyroxine,3
57406009.0,lidocaine,55
57406009.0,lipitor,2
57406009.0,lyrica,8
57406009.0,melatonin,6
57406009.0,metoprolol,5
57406009.0,nasonex,2
57406009.0,nexplanon,1
57406009.0,nicotine,11
57406009.0,oseltamivir,1
57406009.0,oxycodone,3
57406009.0,oxycontin,7
57406009.0,paracetamol,11
57406009.0,pregabalin,12
57406009.0,quetiapine,1
57406009.0,ranibizumab,1
57406009.0,reyataz,1
57406009.0,ritalin,3
57406009.0,rituximab,3
57406009.0,rivaroxaban,2
57406009.0,synthroid,1
57406009.0,triamcinolone,22
57406009.0,truvada,1
57406009.0,vaccines,5
57406009.0,valsartan,1
57406009.0,viagra,6
57406009.0,warfarin,12
57406009.0,xarelto,3
57406009.0,xeloda,1
59927004.0,abatacept,12
59927004.0,abilify,2
59927004.0,abiraterone,18
59927004.0,acetaminophen,2440
59927004.0,aciphex,6
59927004.0,adalimumab,49
59927004.0,adderall,16
59927004.0,adderall xr,3
59927004.0,alimta,3
59927004.0,aripiprazole,13
59927004.0,aspirin,848
59927004.0,atazanavir,69
59927004.0,atorvastatin,143
59927004.0,atripla,4
59927004.0,avastin,10
59927004.0,avonex,5
59927004.0,benadryl,7
59927004.0,benicar,3
59927004.0,bevacizumab,118
59927004.0,budesonide,90
59927004.0,buprenorphine,75
59927004.0,capecitabine,115
59927004.0,castor oil,15
59927004.0,celebrex,22
59927004.0,celecoxib,57
59927004.0,cialis,143
59927004.0,cinacalcet,14
59927004.0,copaxone,3
59927004.0,crestor,14
59927004.0,cymbalta,16
59927004.0,dabigatran,97
59927004.0,darbepoetin alfa,1
59927004.0,darunavir,42
59927004.0,denosumab,15
59927004.0,dexilant,1
59927004.0,dexlansoprazole,2
59927004.0,diovan,2
59927004.0,divalproex sodium,11
59927004.0,doxycycline,111
59927004.0,duloxetine,47
59927004.0,enbrel,1
59927004.0,epoetin alfa,4
59927004.0,epogen,1
59927004.0,esomeprazole,22
59927004.0,eszopiclone,3
59927004.0,etanercept,64
59927004.0,everolimus,94
59927004.0,evista,3
59927004.0,ezetimibe,69
59927004.0,fenofibrate,67
59927004.0,fentanyl,144
59927004.0,filgrastim,21
59927004.0,fingolimod,14
59927004.0,fluticasone propionate,6
59927004.0,gilenya,1
59927004.0,glatiramer,5
59927004.0,heparin,711
59927004.0,herceptin,6
59927004.0,humalog,1
59927004.0,humira,11
59927004.0,hydrocodone bitartrate,8
59927004.0,ibuprofen,219
59927004.0,imatinib,96
59927004.0,infliximab,126
59927004.0,insulin,5533
59927004.0,insulin aspart,7
59927004.0,insulin detemir,4
59927004.0,insulin glargine,11
59927004.0,insulin lispro,5
59927004.0,isentress,4
59927004.0,janumet,2
59927004.0,januvia,3
59927004.0,lantus,2
59927004.0,lantus solostar,1
59927004.0,levemir,2
59927004.0,levothyroxine,54
59927004.0,lidocaine,179
59927004.0,lipitor,26
59927004.0,liraglutide,44
59927004.0,lisdexamfetamine,1
59927004.0,lovaza,4
59927004.0,lunesta,1
59927004.0,lyrica,3
59927004.0,melatonin,142
59927004.0,memantine,16
59927004.0,methylphenidate,21
59927004.0,metoprolol,44
59927004.0,mometasone,3
59927004.0,nasonex,1
59927004.0,neupogen,9
59927004.0,nexium,12
59927004.0,nicotine,149
59927004.0,omalizumab,11
59927004.0,oseltamivir,43
59927004.0,oxycodone,98
59927004.0,oxycontin,13
59927004.0,palivizumab,5
59927004.0,paracetamol,834
59927004.0,pemetrexed,16
59927004.0,pitocin,1
59927004.0,pradaxa,8
59927004.0,pregabalin,29
59927004.0,prezista,7
59927004.0,quetiapine,36
59927004.0,rabeprazole,26
59927004.0,raloxifene,22
59927004.0,raltegravir,69
59927004.0,ranibizumab,2
59927004.0,rebif,12
59927004.0,remicade,6
59927004.0,restasis,1
59927004.0,reyataz,2
59927004.0,ritalin,14
59927004.0,rituximab,297
59927004.0,rivaroxaban,114
59927004.0,rosuvastatin,72
59927004.0,sildenafil,161
59927004.0,sitagliptin,52
59927004.0,solifenacin,2
59927004.0,stelara,1
59927004.0,stribild,1
59927004.0,suboxone,9
59927004.0,symbicort,1
59927004.0,synthroid,7
59927004.0,tadalafil,59
59927004.0,tamiflu,4
59927004.0,telaprevir,366
59927004.0,tiotropium bromide,1
59927004.0,trastuzumab,54
59927004.0,triamcinolone,11
59927004.0,truvada,13
59927004.0,tylenol pm,10
59927004.0,ustekinumab,13
59927004.0,vaccines,653
59927004.0,valsartan,27
59927004.0,viagra,323
59927004.0,victoza,3
59927004.0,vytorin,3
59927004.0,vyvanse,3
59927004.0,warfarin,596
59927004.0,xarelto,4
59927004.0,xeloda,12
59927004.0,xgeva,1
59927004.0,zetia,1
59927004.0,zytiga,3
60862001.0,abatacept,2
60862001.0,abilify,5
60862001.0,acetaminophen,44
60862001.0,adalimumab,8
60862001.0,adderall,4
60862001.0,androgel,1
60862001.0,aripiprazole,2
60862001.0,aspirin,539
60862001.0,atazanavir,2
60862001.0,atorvastatin,17
60862001.0,atripla,2
60862001.0,avastin,1
60862001.0,avonex,1
60862001.0,benadryl,3
60862001.0,benicar,8
60862001.0,bevacizumab,17
60862001.0,budesonide,2
60862001.0,buprenorphine,4
60862001.0,capecitabine,1
60862001.0,castor oil,15
60862001.0,celebrex,7
60862001.0,celecoxib,5
60862001.0,cialis,47
60862001.0,copaxone,2
60862001.0,crestor,4
60862001.0,cymbalta,14
60862001.0,diovan,4
60862001.0,doxycycline,36
60862001.0,duloxetine,12
60862001.0,etanercept,7
60862001.0,evista,3
60862001.0,ezetimibe,2
60862001.0,fentanyl,22
60862001.0,filgrastim,2
60862001.0,fingolimod,1
60862001.0,fluticasone propionate,2
60862001.0,glatiramer,4
60862001.0,gravol,3
60862001.0,heparin,19
60862001.0,humira,7
60862001.0,ibuprofen,103
60862001.0,imatinib,3
60862001.0,infliximab,6
60862001.0,insulin,77
60862001.0,isentress,3
60862001.0,levothyroxine,4
60862001.0,lidocaine,276
60862001.0,lipitor,8
60862001.0,lovaza,1
60862001.0,lucentis,1
60862001.0,lyrica,11
60862001.0,melatonin,106
60862001.0,memantine,26
60862001.0,methylphenidate,5
60862001.0,metoprolol,9
60862001.0,mometasone,3
60862001.0,nasonex,3
60862001.0,neulasta,1
60862001.0,nexium,2
60862001.0,nicotine,113
60862001.0,oseltamivir,3
60862001.0,oxycodone,15
60862001.0,oxycontin,4
60862001.0,palivizumab,1
60862001.0,paracetamol,24
60862001.0,pegfilgrastim,3
60862001.0,pemetrexed,4
60862001.0,pepto bismol,1
60862001.0,pregabalin,15
60862001.0,quetiapine,6
60862001.0,rabeprazole,2
60862001.0,raloxifene,2
60862001.0,ranibizumab,2
60862001.0,rebif,1
60862001.0,reyataz,5
60862001.0,ritalin,3
60862001.0,rituximab,17
60862001.0,rivaroxaban,2
60862001.0,rosuvastatin,6
60862001.0,sildenafil,22
60862001.0,sitagliptin,1
60862001.0,suboxone,3
60862001.0,synthroid,7
60862001.0,tadalafil,17
60862001.0,tamiflu,1
60862001.0,tiotropium bromide,2
60862001.0,trastuzumab,6
60862001.0,triamcinolone,10
60862001.0,truvada,3
60862001.0,vaccines,16
60862001.0,valsartan,2
60862001.0,viagra,67
60862001.0,warfarin,30
60862001.0,xeloda,1
6142004.0,abatacept,11
6142004.0,abilify,9
6142004.0,abiraterone,6
6142004.0,acetaminophen,831
6142004.0,aciphex,6
6142004.0,adalimumab,16
6142004.0,adderall,38
6142004.0,adderall xr,3
6142004.0,androgel,5
6142004.0,aranesp,2
6142004.0,aripiprazole,11
6142004.0,aspirin,1504
6142004.0,atazanavir,10
6142004.0,atorvastatin,41
6142004.0,atripla,11
6142004.0,avastin,7
6142004.0,avonex,68
6142004.0,avonex pen,1
6142004.0,benadryl,95
6142004.0,benicar,14
6142004.0,bevacizumab,16
6142004.0,budesonide,41
6142004.0,buprenorphine,20
6142004.0,capecitabine,8
6142004.0,castor oil,48
6142004.0,celebrex,28
6142004.0,celecoxib,20
6142004.0,cialis,190
6142004.0,copaxone,51
6142004.0,crestor,20
6142004.0,cymbalta,38
6142004.0,dabigatran,4
6142004.0,darbepoetin alfa,3
6142004.0,darunavir,9
6142004.0,denosumab,24
6142004.0,diovan,12
6142004.0,divalproex sodium,2
6142004.0,doxycycline,211
6142004.0,duloxetine,24
6142004.0,enbrel,33
6142004.0,epoetin alfa,6
6142004.0,epogen,5
6142004.0,esomeprazole,11
6142004.0,eszopiclone,1
6142004.0,etanercept,29
6142004.0,everolimus,15
6142004.0,evista,9
6142004.0,ezetimibe,14
6142004.0,fenofibrate,2
6142004.0,fentanyl,58
6142004.0,filgrastim,19
6142004.0,fingolimod,25
6142004.0,flovent hfa,1
6142004.0,fluticasone propionate,37
6142004.0,gilenya,13
6142004.0,glatiramer,80
6142004.0,gravol,11
6142004.0,heparin,43
6142004.0,herceptin,21
6142004.0,humalog,2
6142004.0,humira,44
6142004.0,hydrocodone bitartrate,1
6142004.0,hydrocortisone cream,10
6142004.0,ibuprofen,898
6142004.0,imatinib,17
6142004.0,infliximab,38
6142004.0,insulin,808
6142004.0,insulin glargine,1
6142004.0,insulin lispro,1
6142004.0,isentress,1
6142004.0,januvia,3
6142004.0,lantus,8
6142004.0,levemir,1
6142004.0,levothyroxine,10
6142004.0,lidocaine,21
6142004.0,lipitor,47
6142004.0,liraglutide,4
6142004.0,lisdexamfetamine,1
6142004.0,lovaza,4
6142004.0,lucentis,2
6142004.0,lunesta,2
6142004.0,lyrica,16
6142004.0,melatonin,65
6142004.0,memantine,9
6142004.0,methylphenidate,10
